ID,District,Block,CultLand,CropCultLand,LandPreparationMethod,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,NursDetFactor,TransDetFactor,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,OrgFertilizers,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,CropbasalFerts,BasalDAP,BasalUrea,MineralFertAppMethod,FirstTopDressFert,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield
ID_NEWGIMPWE78T,Vaishali,Mahua,15,10,TractorPlough FourWheelTracRotavator,2022-06-10,5,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability LaborAvailability,2.0,Boring,Diesel,400.0,1.0,Ganaura,1.0,,Broadcasting,3,DAP,6.0,,Broadcasting,Urea,6.0,25.0,6.0,45.0,Broadcasting,hand,2022-10-12,600.0,2022-10-22,hand,30,10,plowed_in_soil,0.1363636363636364,6
ID_YUHJJ7CYD8GU,Vaishali,Mahua,15,15,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-08-02,5,Manual_PuddledRandom,2022-07-11,2022-08-04,1.0,PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,3.0,Boring,Diesel,,3.0,FYM,,5.0,SoilApplied,3,NPK,,,SoilApplied,Urea,6.0,40.0,8.0,75.0,Broadcasting,hand,2022-11-02,600.0,2022-11-11,hand,30,10,plowed_in_soil,0.1363636363636364,300
ID_ZHSZV2GZ29O3,Vaishali,Mahua,10,10,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-10,4,Manual_PuddledRandom,2022-07-08,2022-08-02,1.0,PreMonsoonShowers IrrigWaterAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability,2.0,Boring,Diesel,400.0,3.0,FYM,,2.0,SoilApplied,3,DAP,6.0,,SoilApplied,Urea,4.0,35.0,4.0,75.0,Broadcasting,hand,2022-10-31,400.0,2022-11-08,hand,30,10,plowed_in_soil,0.09090909090909091,200
ID_F3S90MEN5RAC,Nalanda,Rajgir,60,45,TractorPlough FourWheelTracRotavator WetTillagePuddling,2022-07-10,5,Manual_PuddledRandom,2022-06-24,2022-07-13,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,8.0,Boring,Electric,240.0,6.0,Ganaura,2.0,,SoilApplied,2,DAP Urea,30.0,15.0,Broadcasting,Urea,22.0,45.0,,,Broadcasting,hand,2022-11-30,1500.0,2022-12-16,machine,25,10,plowed_in_soil,0.46875,900
ID_DSSLBNTPTJ4O,Gaya,Gurua,30,30,TractorPlough FourWheelTracRotavator,2022-07-19,7,Manual_PuddledRandom,2022-06-27,2022-07-25,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,6.0,Boring,Electric,180.0,2.0,Ganaura,1.0,,SoilApplied,3,DAP,9.0,,Broadcasting,Urea,9.0,45.0,4.0,45.0,Broadcasting,hand,2022-11-17,120.0,2022-12-31,machine,30,10,plowed_in_soil,0.3333333333333333,720
ID_RK8YCXPR847J,Nalanda,Noorsarai,10,5,WetTillagePuddling,2022-07-05,5,Manual_PuddledRandom,2022-06-17,2022-07-06,4.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,1.0,Boring,Electric,60.0,1.0,,,,,2,Urea,,6.0,Broadcasting,Urea,3.0,20.0,,,Broadcasting,hand,2022-11-04,80.0,2022-11-26,hand,25,10,plowed_in_soil,0.09375,160
ID_C6LOZ7BFK1BL,Vaishali,Mahua,5,5,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-13,5,Manual_PuddledRandom,2022-07-15,2022-08-10,1.0,PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Boring,Diesel,400.0,3.0,FYM,,3.0,SoilApplied,3,DAP,5.0,,SoilApplied,Urea,4.0,35.0,4.0,75.0,Broadcasting,hand,2022-11-11,400.0,2022-11-11,hand,30,10,plowed_in_soil,0.09090909090909091,200
ID_IV7KF8EFW9PC,Gaya,Gurua,60,60,TractorPlough FourWheelTracRotavator,2022-07-24,8,Manual_PuddledRandom,2022-07-20,2022-08-02,8.0,CalendarDate SeedAvailability IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,7.0,Boring,Electric,,2.0,Ganaura FYM VermiCompost,1.0,1.0,SoilApplied,1,DAP,10.0,,Broadcasting,,,,,,,hand,2022-11-15,120.0,2022-12-28,machine,25,10,plowed_in_soil,0.3703703703703703,700
ID_KOZVL4M80M58,Nalanda,Rajgir,30,30,TractorPlough,2022-06-11,6,Manual_PuddledRandom,2022-06-11,2022-07-11,2.0,CalendarDate PreMonsoonShowers LabourAvailability IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,6.0,Boring,Electric,90.0,2.0,Ganaura,600.0,,Broadcasting,2,DAP Urea,5.0,5.0,Broadcasting,Urea,6.0,23.0,,,Broadcasting,hand,2022-11-05,350.0,2022-11-12,hand,22,10,plowed_in_soil,0.1875,450
ID_ZHUYN95UWM1S,Vaishali,Chehrakala,5,5,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-23,2,Manual_PuddledRandom,2022-07-28,2022-08-21,1.0,CalendarDate IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate RainArrival IrrigWaterAvailability LaborAvailability,1.0,Boring,Electric,200.0,2.0,Ganaura,1.0,,SoilApplied,3,DAP Urea,4.0,4.0,Broadcasting,Urea,4.0,15.0,4.0,30.0,Broadcasting,hand,2022-10-22,300.0,2022-10-28,hand,28,10,plowed_in_soil,0.09090909090909091,120
ID_4NX4MQFP207I,Nalanda,Rajgir,15,15,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-06-18,6,LineSowingAfterTillage,2022-07-02,2022-07-22,,,,5.0,Boring,Electric,125.0,4.0,,,,,2,DAP Urea,5.0,10.0,Broadcasting,DAP Urea,10.0,25.0,,,Broadcasting,hand,2022-11-29,125.0,2022-12-12,machine,25,10,plowed_in_soil,0.15625,200
ID_X8AC9J3U8W8G,Jamui,Khaira,20,20,TractorPlough,2022-07-30,3,Manual_PuddledRandom,2022-07-01,2022-08-02,4.0,SeedAvailability IrrigWaterAvailability,IrrigWaterAvailability RainArrival SeedlingAge,2.0,Canal,,,11.0,,,,,1,Urea DAP,9.0,15.0,Broadcasting,,,,,,,hand,2022-11-13,100.0,2023-01-11,machine,28,10,plowed_in_soil,0.2727272727272727,500
ID_W1MQA9B5QMGK,Nalanda,Rajgir,30,30,TractorPlough,2022-06-18,6,Manual_PuddledRandom,2022-06-20,2022-07-14,1.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,12.0,Boring,Electric,150.0,2.0,Ganaura,650.0,,Broadcasting,2,DAP Urea,8.0,8.0,Broadcasting,Urea,8.0,23.0,,,Broadcasting,hand,2022-11-08,460.0,2022-11-10,hand,23,10,plowed_in_soil,0.25,530
ID_5WK8GG7LOJV3,Jamui,Khaira,15,15,TractorPlough,2022-07-26,3,Manual_PuddledRandom,2022-07-02,2022-08-03,3.0,SeedAvailability IrrigWaterAvailability,IrrigWaterAvailability RainArrival SeedlingAge,2.0,Canal,,,12.0,FYM,,2.0,Broadcasting,1,DAP,8.0,,Broadcasting,,,,,,,hand,2022-11-09,100.0,2023-01-06,machine,25,10,plowed_in_soil,0.2272727272727273,400
ID_W5V3Y1L52H0Q,Vaishali,Mahua,20,10,TractorPlough FourWheelTracRotavator,2022-06-12,5,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,CalendarDate IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability LaborAvailability,150.0,Boring,Diesel,300.0,1.0,FYM,,1.0,Broadcasting,3,DAP,1.0,,Broadcasting,Urea,2.0,25.0,2.0,45.0,Broadcasting,hand,2022-10-14,400.0,2022-10-28,hand,30,10,plowed_in_soil,0.09090909090909091,4
ID_6FDEXZEOU10R,Nalanda,Rajgir,40,40,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-07,5,Manual_PuddledRandom,2022-06-20,2022-07-10,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,5.0,Boring,Electric,150.0,5.0,Ganaura,1.0,,SoilApplied,2,DAP Urea,15.0,5.0,Broadcasting,Urea,15.0,45.0,,,Broadcasting,hand,2022-11-10,900.0,2022-12-24,machine,23,10,plowed_in_soil,0.3125,655
ID_PJIYQYL32RR8,Jamui,Jamui,8,8,TractorPlough,2022-08-10,4,Manual_PuddledRandom,2022-07-21,2022-08-12,6.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,3.0,Boring,Electric,300.0,3.0,,,,,1,DAP Urea,6.0,6.0,Broadcasting,,,,,,,hand,2022-11-19,300.0,2023-01-15,machine,25,10,plowed_in_soil,0.1363636363636364,240
ID_8INXR3SA6L20,Nalanda,Rajgir,170,170,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-04,3,Manual_PuddledRandom,2022-06-09,2022-07-05,2.0,CalendarDate IrrigWaterAvailability SeedAvailability LabourAvailability,CalendarDate SeedlingAge IrrigWaterAvailability LaborAvailability,12.0,Boring,Electric,,,FYM,,35.0,SoilApplied,2,DAP Urea,40.0,30.0,Broadcasting,Urea,20.0,42.0,,,Broadcasting,machine,2022-11-18,,2022-11-18,machine,30,40,plowed_in_soil,0.625,1200
ID_N7QJ9FLTCJLF,Jamui,Khaira,28,16,TractorPlough,2022-07-22,4,Manual_PuddledLine,2022-07-03,2022-07-30,1.0,LabourAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Pond,Diesel,250.0,2.0,FYM,,2.0,SoilApplied,3,DAP,3.0,,Broadcasting,Urea,13.0,25.0,10.0,65.0,Broadcasting,hand,2022-12-02,800.0,2022-12-23,hand,22,10,plowed_in_soil,0.4545454545454545,1100
ID_KHSR4A2OJ8IK,Jamui,Khaira,16,16,TractorPlough,2022-07-22,4,Manual_PuddledRandom,2022-07-08,2022-07-29,1.0,CalendarDate,CalendarDate IrrigWaterAvailability LaborAvailability SeedlingAge RainArrival,2.0,Canal,,,7.0,,,,,3,DAP,4.0,,Broadcasting,Urea,4.0,26.0,6.0,65.0,Broadcasting,hand,2022-11-09,130.0,2023-01-05,machine,28,10,plowed_in_soil,0.1818181818181818,360
ID_E99AP39JKSPA,Nalanda,Rajgir,18,18,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-25,5,LineSowingAfterTillage,2022-07-12,2022-07-28,,,,,Rainfed,,,6.0,,,,,2,DAP Urea,15.0,10.0,Broadcasting,Urea,20.0,45.0,,,Broadcasting,hand,2022-12-01,900.0,2023-01-03,machine,24,10,plowed_in_soil,0.3125,520
ID_0VXKK1KIXNWD,Jamui,Khaira,45,38,TractorPlough,2022-07-23,3,Manual_PuddledRandom,2022-07-01,2022-07-28,4.0,CalendarDate LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,4.0,Canal,,,6.0,,,,,3,DAP,14.0,,Broadcasting,Urea,10.0,25.0,15.0,62.0,Broadcasting,hand,2022-11-04,130.0,2022-11-25,machine,28,10,plowed_in_soil,0.3181818181818182,560
ID_8YPBVCICXHWF,Nalanda,Noorsarai,15,15,TractorPlough FourWheelTracRotavator,2022-07-05,4,Manual_PuddledRandom,2022-06-19,2022-07-09,3.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability,2.0,Boring,Electric,100.0,4.0,,,,,2,Urea,,5.0,Broadcasting,Urea DAP,10.0,31.0,,,Broadcasting,hand,2022-11-04,250.0,2023-01-08,machine,26,10,plowed_in_soil,0.15625,375
ID_9LKFBU8WO31H,Vaishali,Garoul,7,4,TractorPlough,2022-07-10,6,Manual_PuddledRandom,2022-06-22,2022-07-15,1.0,SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability,3.0,Boring,Electric,300.0,3.0,FYM,,20.0,SoilApplied,2,DAP Other,8.0,,SoilApplied,Urea,8.0,45.0,,,Broadcasting,hand,2022-10-23,800.0,2022-11-05,hand,30,10,plowed_in_soil,0.1818181818181818,380
ID_ZWS8JWPBFWAA,Nalanda,Rajgir,45,40,FourWheelTracRotavator TractorPlough WetTillagePuddling,2022-07-19,6,LineSowingAfterTillage,2022-07-03,2022-07-22,,,,5.0,Boring,Electric,125.0,4.0,,,,,2,SSP Urea,,5.0,Broadcasting,Urea SSP,5.0,25.0,,,Broadcasting,hand,2022-11-25,150.0,2022-12-10,machine,25,10,plowed_in_soil,0.15625,200
ID_F677X4AL4PYT,Vaishali,Mahua,10,10,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-07,5,Manual_PuddledRandom,2022-07-09,2022-08-03,2.0,PreMonsoonShowers IrrigWaterAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability,2.0,Boring,Diesel,300.0,3.0,FYM,,2.0,SoilApplied,3,NPK,,,SoilApplied,Urea,4.0,40.0,4.0,75.0,Broadcasting,hand,2022-11-16,400.0,2022-11-23,hand,30,10,plowed_in_soil,0.09090909090909091,200
ID_CJMKE5Z6RWSH,Vaishali,Mahua,5,3,BullockPlough FourWheelTracRotavator TractorPlough WetTillagePuddling,2022-07-03,6,Manual_PuddledRandom,2022-06-10,2022-07-15,1.0,CalendarDate IrrigWaterAvailability LabourAvailability PreMonsoonShowers,CalendarDate RainArrival SeedlingAge IrrigWaterAvailability LaborAvailability,1.0,Boring,Diesel,,2.0,,,,,2,DAP Urea,10.0,6.0,SoilApplied,Urea,8.0,30.0,,,SoilApplied,hand,2022-10-15,,2022-10-15,hand,28,10,plowed_in_soil,0.09090909090909091,200
ID_94PSN64PF7UD,Jamui,Jamui,12,12,TractorPlough,2022-08-07,4,Manual_PuddledRandom,2022-07-14,2022-08-10,9.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,4.0,Boring,Electric,400.0,3.0,,,,,2,DAP Urea,9.0,9.0,Broadcasting,Urea,9.0,28.0,,,Broadcasting,hand,2022-11-13,400.0,2023-01-24,machine,26,10,plowed_in_soil,0.1818181818181818,320
ID_FQ54JRT2SMK0,Gaya,Gurua,20,20,TractorPlough FourWheelTracRotavator,2022-07-20,5,LineSowingAfterTillage,2022-06-25,2022-07-23,,,,5.0,Boring,Electric,150.0,3.0,Ganaura Ghanajeevamrit,1.0,,Broadcasting,2,DAP,10.0,,Broadcasting,Urea,10.0,21.0,,,Broadcasting,hand,2022-11-19,600.0,2022-11-25,hand,30,10,plowed_in_soil,0.4444444444444444,800
ID_AEGQ47NEDJYZ,Nalanda,Rajgir,40,40,WetTillagePuddling TractorPlough,2022-07-14,5,Manual_PuddledRandom,2022-06-20,2022-07-18,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,6.0,Boring,Electric,360.0,8.0,Ganaura,2.0,,SoilApplied,2,DAP Urea,24.0,12.0,Broadcasting,Urea,24.0,40.0,,,Broadcasting,hand,2022-11-27,990.0,2022-12-28,machine,24,10,plowed_in_soil,0.375,740
ID_U960HH79Y9LG,Jamui,Jamui,10,10,TractorPlough,2022-07-24,4,Manual_PuddledRandom,2022-06-28,2022-07-29,18.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival IrrigWaterAvailability,9.0,Boring,Electric,900.0,2.0,,,,,2,DAP Urea,18.0,18.0,Broadcasting,Urea,18.0,30.0,,,Broadcasting,hand,2022-11-20,500.0,2022-12-29,machine,29,10,plowed_in_soil,0.2272727272727273,400
ID_QVVRA912K4G6,Vaishali,Mahua,20,10,TractorPlough FourWheelTracRotavator,2022-06-10,5,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,CalendarDate IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability LaborAvailability,250.0,Boring,Diesel,500.0,1.0,FYM,,1.0,Broadcasting,3,DAP,1.0,,Broadcasting,Urea,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,600.0,2022-10-28,hand,30,10,plowed_in_soil,0.1363636363636364,6
ID_BIQF2YB74F36,Vaishali,Chehrakala,10,8,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-06-10,4,Manual_PuddledRandom,2022-07-09,2022-08-03,1.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,3.0,Boring,Electric,300.0,2.0,,,,,2,DAP,6.0,,Broadcasting,Urea,9.0,30.0,,,Broadcasting,hand,2022-11-02,400.0,2022-11-14,hand,30,10,plowed_in_soil,0.1363636363636364,210
ID_NWOGYN6EG62S,Jamui,Jamui,7,7,TractorPlough,2022-08-09,4,Manual_PuddledRandom,2022-07-14,2022-08-12,10.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,5.0,Boring,Electric,500.0,2.0,,,,,1,DAP Urea,20.0,10.0,Broadcasting,,,,,,,hand,2022-11-03,300.0,2023-01-04,machine,25,10,plowed_in_soil,0.1363636363636364,240
ID_QXEUEKG3FMOZ,Vaishali,Mahua,10,10,TractorPlough FourWheelTracRotavator,2022-06-23,3,Manual_PuddledRandom,2022-06-25,2022-07-25,1.0,CalendarDate SeedAvailability IrrigWaterAvailability,IrrigWaterAvailability CalendarDate,1.0,Boring,Electric,150.0,1.0,FYM,,1.0,SoilApplied,3,DAP Urea,4.0,4.0,Broadcasting,Urea,4.0,22.0,4.0,45.0,Broadcasting,hand,2022-11-03,200.0,2022-11-15,hand,30,10,plowed_in_soil,0.09090909090909091,200
ID_9UZZZA9RQ7FL,Jamui,Khaira,30,22,TractorPlough,2022-07-18,3,Manual_PuddledRandom,2022-06-28,2022-07-22,3.0,SeedAvailability IrrigWaterAvailability,LaborAvailability IrrigWaterAvailability RainArrival,2.0,Canal,,,12.0,FYM,,2.0,SoilApplied,1,DAP Urea,12.0,16.0,SoilApplied,,,,,,,hand,2022-11-21,100.0,2022-12-20,machine,25,10,plowed_in_soil,0.3636363636363636,700
ID_I5OCCJ9Q4QVZ,Nalanda,Rajgir,35,30,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-08,5,Manual_PuddledRandom,2022-06-23,2022-07-09,2.0,PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,4.0,Boring,Electric,200.0,9.0,FYM,,1.0,Broadcasting,2,DAP Urea,8.0,16.0,Broadcasting,Urea,8.0,39.0,,,Broadcasting,hand,2022-11-11,600.0,2022-12-01,machine,26,10,plowed_in_soil,0.25,408
ID_907N0L5I6G92,Jamui,Jamui,70,70,BullockPlough TractorPlough,2022-07-24,4,Manual_PuddledRandom,2022-06-18,2022-07-28,4.0,CalendarDate IrrigWaterAvailability,CalendarDate RainArrival,5.0,Boring,Electric,1000.0,3.0,Ganaura,4.0,,Broadcasting,3,,,,Broadcasting,DAP Urea,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-28,90.0,2023-01-22,hand,29,10,plowed_in_soil,0.4545454545454545,750
ID_Z5DM6T0SOBZC,Jamui,Jamui,14,14,TractorPlough,2022-08-06,4,Manual_PuddledRandom,2022-07-16,2022-08-12,14.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,7.0,Boring,Electric,700.0,3.0,,,,,2,DAP Urea,14.0,14.0,Broadcasting,Urea,14.0,25.0,,,Broadcasting,hand,2022-11-17,500.0,2023-01-18,machine,28,10,plowed_in_soil,0.2272727272727273,400
ID_GU7O1I6ZDOS3,Vaishali,Mahua,10,10,TractorPlough FourWheelTracRotavator,2022-06-09,5,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge LaborAvailability IrrigWaterAvailability,2.0,Boring,Diesel,200.0,2.0,FYM,,1.0,Broadcasting,3,Urea,,4.0,Broadcasting,Urea,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-28,400.0,2023-02-28,hand,30,10,plowed_in_soil,0.09090909090909091,4
ID_NIPTIU278LSH,Vaishali,Chehrakala,10,10,TractorPlough FourWheelTracRotavator,2022-07-21,5,Manual_PuddledRandom,2022-07-11,2022-07-30,1.0,PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,RainArrival IrrigWaterAvailability,2.0,Boring,Diesel,400.0,2.0,FYM,,1.0,SoilApplied,2,DAP Urea,8.0,5.0,Broadcasting,Urea DAP,5.0,4.0,,,Broadcasting,hand,2022-10-13,100.0,2022-10-20,machine,23,10,plowed_in_soil,0.09090909090909091,200
ID_BZLXA6DWLXE3,Nalanda,Rajgir,80,80,TractorPlough,2022-06-16,4,Broadcasting,,2022-07-16,,,,5.0,Boring,Electric,,4.0,,,,,2,DAP Urea,15.0,8.0,Broadcasting,Urea,15.0,33.0,,,Broadcasting,machine,2022-12-02,,2022-12-03,hand,28,40,plowed_in_soil,0.25,465
ID_BXOTH7J04UT0,Vaishali,Garoul,15,15,FourWheelTracRotavator,2022-06-20,6,Manual_PuddledRandom,2022-06-21,2022-07-13,3.0,IrrigWaterAvailability,SeedlingAge,10.0,Boring,Diesel,1000.0,2.0,FYM,,1500.0,SoilApplied,2,Urea NPKS DAP,30.0,10.0,SoilApplied,NPKS Urea,30.0,20.0,,,Broadcasting,hand,2022-10-03,2000.0,2022-10-13,hand,22,10,plowed_in_soil,0.6818181818181818,1200
ID_JI60JX9DKWWP,Nalanda,Noorsarai,64,64,TractorPlough FourWheelTracRotavator,2022-07-06,4,Manual_PuddledRandom,2022-06-21,2022-07-11,3.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability,4.0,Boring,Electric,200.0,4.0,,,,,2,DAP Urea,10.0,10.0,Broadcasting,Urea,15.0,29.0,,,Broadcasting,machine,2022-10-30,,2022-10-30,machine,20,40,plowed_in_soil,0.3125,700
ID_LIG4O8WHMUMM,Vaishali,Mahua,10,10,TractorPlough FourWheelTracRotavator,2022-06-20,4,Manual_PuddledRandom,2022-06-25,2022-07-16,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate LaborAvailability IrrigWaterAvailability,3.0,Boring,Electric,750.0,2.0,FYM,,1.0,SoilApplied,3,Urea DAP,10.0,10.0,SoilApplied,Urea,10.0,20.0,10.0,45.0,Broadcasting,hand,2022-11-02,200.0,2022-11-10,hand,30,10,plowed_in_soil,0.2272727272727273,400
ID_52ZMSB224QDH,Nalanda,Rajgir,75,75,WetTillagePuddling TractorPlough,2022-07-09,5,Manual_PuddledRandom,2022-06-16,2022-07-12,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,5.0,Boring,Electric,150.0,3.0,Ganaura,1.0,,SoilApplied,2,DAP Urea,15.0,5.0,Broadcasting,Urea,15.0,45.0,,,Broadcasting,hand,2022-11-09,900.0,2022-12-06,machine,25,10,plowed_in_soil,0.3125,685
ID_1P24JKELO0MR,Gaya,Gurua,30,30,TractorPlough FourWheelTracRotavator,2022-07-15,8,Manual_PuddledRandom,2022-06-27,2022-08-01,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Boring,Electric,100.0,1.0,Ganaura,1.0,,SoilApplied,2,DAP,8.0,,Broadcasting,Urea,5.0,45.0,,,Broadcasting,hand,2022-11-27,120.0,2023-01-03,machine,30,10,plowed_in_soil,0.1851851851851852,405
ID_7QAMTP6XPF0N,Nalanda,Rajgir,50,50,TractorPlough,2022-06-28,4,Broadcasting,,2022-07-24,,,,2.0,Boring,Electric,,4.0,,,,,2,DAP Urea,8.0,4.0,Broadcasting,Urea,8.0,35.0,,,Broadcasting,machine,2022-11-24,,2022-11-26,hand,28,40,plowed_in_soil,0.125,248
ID_I8Y470VLT0I7,Jamui,Jamui,12,12,TractorPlough,2022-07-23,4,Manual_PuddledRandom,2022-06-29,2022-07-29,7.0,IrrigWaterAvailability PreMonsoonShowers,RainArrival SeedlingAge,4.0,Boring,Electric,400.0,2.0,,,,,2,DAP Urea,7.0,7.0,Broadcasting,Urea,7.0,28.0,,,Broadcasting,hand,2022-11-13,500.0,2022-12-18,machine,28,10,plowed_in_soil,0.2272727272727273,400
ID_S7SF2O0QZM5B,Nalanda,Rajgir,100,100,WetTillagePuddling TractorPlough,2022-07-16,5,Manual_PuddledRandom,2022-06-23,2022-07-18,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,5.0,Boring,Electric,150.0,4.0,Ganaura,1.0,,SoilApplied,2,DAP Urea,15.0,5.0,Broadcasting,Urea,15.0,45.0,,,Broadcasting,hand,2022-11-10,900.0,2022-12-08,machine,21,10,plowed_in_soil,0.3125,688
ID_CB7LNLUDNNL6,Vaishali,Mahua,10,5,TractorPlough FourWheelTracRotavator,2022-06-10,5,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,CalendarDate LabourAvailability IrrigWaterAvailability SeedAvailability,SeedlingAge CalendarDate IrrigWaterAvailability LaborAvailability,1.0,Boring,Diesel,200.0,2.0,FYM,,1.0,Broadcasting,3,DAP,2.0,,Broadcasting,NPK,,,4.0,45.0,Broadcasting,hand,2022-10-15,400.0,2022-10-28,hand,30,10,plowed_in_soil,0.09090909090909091,4
ID_G1HUVHFIHTGT,Gaya,Gurua,10,10,FourWheelTracRotavator TractorPlough,2022-07-19,5,Manual_PuddledRandom,2022-06-22,2022-07-23,2.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability,7.0,Boring,Electric,150.0,3.0,Ganaura,1.0,,SoilApplied,2,DAP,10.0,,Broadcasting,Urea,13.0,38.0,,,Broadcasting,hand,2022-11-15,120.0,2022-12-18,hand,27,10,plowed_in_soil,0.3703703703703703,740
ID_6MM14H8R6Q7Q,Vaishali,Mahua,6,4,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-08,4,Manual_PuddledRandom,2022-07-10,2022-08-06,1.0,PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,4.0,Boring,Diesel,,3.0,FYM,,10.0,SoilApplied,3,DAP,10.0,,SoilApplied,Urea,8.0,40.0,8.0,75.0,Broadcasting,hand,2022-11-06,800.0,2022-11-13,hand,30,10,plowed_in_soil,0.1818181818181818,400
