District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,Yield
Jamui,Khaira,25.0,25.0,2022-07-24,3.0,Manual_PuddledRandom,2022-07-05,2022-07-28,4.0,2.0,Canal,Electric,200.0,4.0,730.0,1.0,SoilApplied,3.0,8.0,2.0,Broadcasting,10.0,28.0,5.0,68.0,Broadcasting,hand,2022-11-08,130.0,2022-12-11,machine,25.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,placeholder,False,False,False,False,False,False,False,False,False,True,450
Vaishali,Mahua,20.0,9.0,2022-06-10,4.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,442.0,1.0,Broadcasting,3.0,4.0,50.0,Broadcasting,4.0,45.0,4.0,45.0,Broadcasting,hand,2022-10-15,400.0,2022-10-25,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
Gaya,Gurua,40.0,40.0,2022-07-30,6.0,Manual_PuddledRandom,2022-06-21,2022-08-01,1.0,10.0,Boring,Electric,200.0,3.0,1.0,1.0,SoilApplied,2.0,10.0,0.5559120909090919,Broadcasting,10.0,30.0,4.0,60.0,Broadcasting,hand,2022-11-27,1200.0,2023-01-21,machine,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,850
Vaishali,Chehrakala,10.0,10.0,2022-07-16,5.0,Manual_PuddledRandom,2022-07-05,2022-08-01,1.0,2.0,Canal,Diesel,400.0,2.0,1.0,1.0,SoilApplied,1.0,5.0,5.0,Broadcasting,4.0,4.0,14.0,7.0,placeholder,hand,2022-10-20,200.0,2022-10-25,hand,22.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,placeholder,placeholder,False,placeholder,190
Jamui,Jamui,12.0,12.0,2022-07-19,4.0,Manual_PuddledRandom,2022-06-26,2022-07-23,5.0,3.0,Boring,Electric,300.0,2.0,4.0,350.0,Broadcasting,1.0,5.0,5.0,Broadcasting,6.0,6.0,128.0,85.0,Broadcasting,hand,2022-11-10,400.0,2023-01-20,machine,27.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,True,False,placeholder,False,False,False,False,False,False,True,False,False,placeholder,placeholder,320
Gaya,Gurua,40.0,40.0,2022-07-02,6.0,Manual_PuddledRandom,2022-07-02,2022-08-08,3.0,4.0,Canal,placeholder,120.0,8.0,1.0,7.0,SoilApplied,2.0,12.0,4.0,SoilApplied,6.0,35.0,3.0,50.0,Broadcasting,hand,2022-11-13,400.0,2022-12-02,hand,25.0,10.0,plowed_in_soil,0.2222222222222222,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,456
Vaishali,Mahua,9.0,7.0,2022-06-06,5.0,Manual_PuddledRandom,2022-06-09,2022-07-18,2.0,3.0,Boring,Electric,600.0,1.0,2.0,1.0,Broadcasting,3.0,2.0,600.0,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,600.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
Jamui,Jamui,20.0,20.0,2022-07-26,4.0,Manual_PuddledRandom,2022-06-21,2022-07-29,4.0,4.0,Boring,Electric,800.0,3.0,5.0,4.0,Broadcasting,3.0,4.0,4.0,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-25,90.0,2023-01-23,hand,29.0,10.0,plowed_in_soil,0.3636363636363636,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True,640
Nalanda,Rajgir,21.0,21.0,2022-07-24,5.0,Manual_PuddledRandom,2022-06-07,2022-07-25,2.0,6.0,Rainfed,placeholder,180.0,5.0,1.0,1.0,SoilApplied,2.0,15.0,11.0,Broadcasting,22.0,42.0,24.0,10.0,Broadcasting,hand,2022-11-30,3.0,2022-12-22,machine,26.0,10.0,plowed_in_soil,0.34375,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,660
Nalanda,Rajgir,120.0,100.0,2022-06-30,8.0,Manual_PuddledLine,2022-06-25,2022-07-23,2.0,8.0,Boring,Electric,240.0,2.0,1.0,28.0,SoilApplied,2.0,22.0,8.0,Broadcasting,15.0,40.0,11.595926277546834,52.06,Broadcasting,hand,2022-11-28,12.0,2022-12-09,machine,26.0,10.0,plowed_in_soil,0.46875,True,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,880
Nalanda,Rajgir,60.0,60.0,2022-07-06,5.0,Manual_PuddledRandom,2022-06-20,2022-07-07,2.0,6.0,Rainfed,placeholder,150.0,7.0,1.0,1.0,SoilApplied,2.0,12.0,24.0,Broadcasting,12.0,40.0,11.08,10.0,Broadcasting,hand,2022-11-21,1200.0,2022-12-18,machine,25.0,10.0,plowed_in_soil,0.375,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,406
Gaya,Wazirganj,50.0,40.0,2022-06-29,5.0,Manual_PuddledRandom,2022-06-27,2022-07-29,2.0,8.0,Boring,Electric,100.0,2.0,9.0,6.0,SoilApplied,2.0,10.0,10.0,Broadcasting,15.0,45.0,20.0,76.0,Broadcasting,hand,2022-11-22,100.0,2022-11-30,hand,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,800
Nalanda,Rajgir,20.0,20.0,2022-06-18,6.0,LineSowingAfterTillage,2022-07-02,2022-07-22,1.0,5.0,Boring,Electric,150.0,4.0,10.0,20.0,SoilApplied,2.0,6.0,12.0,Broadcasting,12.0,25.0,10.0,42.0,Broadcasting,hand,2022-11-25,150.0,2022-12-13,machine,25.0,10.0,plowed_in_soil,0.1875,True,False,True,True,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,placeholder,False,False,False,False,True,False,False,False,True,240
Jamui,Jamui,11.0,11.0,2022-07-23,4.0,Manual_PuddledRandom,2022-06-26,2022-07-30,8.0,4.0,Boring,Electric,400.0,2.0,1.0,1.0,SoilApplied,1.0,8.0,8.0,Broadcasting,8.0,8.0,12.0,568.0,placeholder,hand,2022-11-13,400.0,2022-12-28,machine,27.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,True,False,True,True,placeholder,False,False,placeholder,False,False,False,False,False,True,placeholder,False,placeholder,placeholder,420
Vaishali,Mahua,15.0,9.0,2022-06-24,4.0,Manual_PuddledRandom,2022-06-03,2022-07-02,2.0,2.0,Boring,Electric,300.0,1.0,1.0,2.0,SoilApplied,3.0,12.0,12.0,Broadcasting,12.0,28.0,8.0,62.0,Broadcasting,hand,2022-11-04,800.0,2022-11-19,hand,30.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,320
Gaya,Gurua,35.0,35.0,2022-07-12,6.0,Manual_PuddledRandom,2022-06-21,2022-07-25,3.0,5.0,Boring,Electric,140.0,1.0,1.0,1.0,SoilApplied,2.0,7.0,2.0,Broadcasting,7.0,42.0,2.0,2.0,Broadcasting,hand,2022-11-23,130.0,2022-12-04,hand,30.0,10.0,plowed_in_soil,0.2592592592592592,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,532
Vaishali,Garoul,21.0,21.0,2022-06-21,6.0,Manual_PuddledRandom,2022-06-22,2022-07-07,3.0,20.0,Canal,Electric,2000.0,3.0,300.0,35.0,SoilApplied,1.0,42.0,42.0,SoilApplied,44.0,20.0,46.0,10.0,placeholder,hand,2022-10-08,1600.0,2022-10-18,hand,22.0,10.0,plowed_in_soil,0.9545454545454546,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder,1890
Jamui,Khaira,15.0,15.0,2022-07-20,3.0,Manual_PuddledLine,2022-07-04,2022-07-24,1.0,1.0,Canal,placeholder,150.0,4.0,1.0,1.0,SoilApplied,3.0,8.0,4.0,Broadcasting,6.0,26.0,8.0,64.0,Broadcasting,hand,2022-11-12,200.0,2022-12-15,machine,25.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,345
Gaya,Gurua,40.0,40.0,2022-07-30,6.0,Manual_PuddledLine,2022-07-30,2022-08-27,2.0,8.0,Boring,Electric,180.0,3.0,1.0,1.0,SoilApplied,2.0,8.0,2.0,Broadcasting,8.0,35.0,4.0,97.0,Broadcasting,hand,2022-12-12,480.0,2022-12-25,hand,25.0,10.0,plowed_in_soil,0.2962962962962963,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,440
Gaya,Wazirganj,10.0,10.0,2022-07-20,4.0,Manual_PuddledRandom,2022-06-29,2022-07-22,3.0,3.0,Boring,Electric,40.0,3.0,3.0,528.0,SoilApplied,2.0,4.0,4.0,Broadcasting,8.0,25.0,,65.0,Broadcasting,hand,2022-11-03,100.0,2022-11-19,machine,30.0,10.0,plowed_in_soil,0.1481481481481481,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,310
Vaishali,Chehrakala,25.0,22.0,2022-07-06,4.0,Manual_PuddledRandom,2022-07-30,2022-08-25,1.0,5.0,Boring,Electric,1000.0,2.0,1.0,1.0,SoilApplied,3.0,12.0,12.0,Broadcasting,12.0,15.0,12.0,30.0,Broadcasting,hand,2022-10-30,900.0,2022-11-10,machine,27.0,10.0,plowed_in_soil,0.2727272727272727,True,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,370
Nalanda,Rajgir,52.0,49.0,2022-07-15,6.0,Manual_PuddledRandom,2022-06-27,2022-07-31,2.0,9.0,Boring,Electric,420.0,5.0,5.0,5.0,SoilApplied,2.0,17.0,3.53125,SoilApplied,34.0,34.0,18.0,56.825,Broadcasting,hand,2022-12-10,1200.0,2023-01-25,machine,24.0,10.0,plowed_in_soil,0.53125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1500
Jamui,Khaira,26.0,18.0,2022-07-22,4.0,Manual_PuddledLine,2022-07-03,2022-07-29,1.0,3.0,Boring,Diesel,300.0,3.0,2.0,2.0,SoilApplied,3.0,16.0,1.0,Broadcasting,11.0,25.0,12.0,65.0,Broadcasting,hand,2022-12-02,1000.0,2022-12-22,hand,21.0,10.0,plowed_in_soil,0.5,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1200
Vaishali,Mahua,14.0,9.0,2022-07-08,5.0,Manual_PuddledRandom,2022-06-30,2022-07-25,2.0,1.0,Boring,Diesel,150.0,1.0,35.0,3.0,SoilApplied,2.0,15.0,12.0,SoilApplied,10.0,35.0,10.5,70.0,SoilApplied,hand,2022-10-10,150.0,2022-10-20,hand,28.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,150
Jamui,Jamui,30.0,25.0,2022-07-04,4.0,Manual_PuddledRandom,2022-07-08,2022-08-30,3.0,4.0,Boring,Electric,400.0,3.0,4.0,8.0,Broadcasting,2.0,22.0,22.0,Broadcasting,13.0,13.0,3.0,64.0,Broadcasting,hand,2022-11-19,300.0,2023-02-23,machine,26.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,480
Nalanda,Rajgir,30.0,30.0,2022-07-25,3.0,Manual_PuddledRandom,2022-06-22,2022-07-26,1.0,18.0,Boring,Electric,400.0,20.0,25.0,25.0,LineSowingAfterTillage,2.0,40.0,30.0,Broadcasting,30.0,45.0,24.0,56.0,Broadcasting,machine,2022-11-15,2000.0,2022-11-15,machine,28.0,40.0,plowed_in_soil,0.625,True,False,True,True,True,False,False,True,True,False,False,True,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,False,True,False,False,False,True,1120
Vaishali,Garoul,10.0,3.0,2022-06-30,6.0,Manual_PuddledRandom,2022-06-10,2022-07-14,1.0,1.0,Boring,Diesel,200.0,2.0,0.13636363636364,15.0,SoilApplied,2.0,6.0,4.0,SoilApplied,6.0,30.0,3.0,50.0,Broadcasting,hand,2022-10-10,600.0,2022-10-23,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,225
Gaya,Wazirganj,8.0,8.0,2022-06-26,4.0,Manual_PuddledRandom,2022-06-30,2022-07-22,3.0,4.0,Boring,Electric,40.0,3.0,30.06,2.0,SoilApplied,2.0,5.0,5.0,Broadcasting,8.0,25.0,8.0,65.0,Broadcasting,hand,2022-11-02,100.0,2022-11-19,machine,30.0,10.0,plowed_in_soil,0.1481481481481481,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,325
Nalanda,Noorsarai,80.0,70.0,2022-07-13,5.0,Manual_PuddledRandom,2022-06-20,2022-07-14,2.0,10.0,Boring,Electric,400.0,2.0,4.0,2.0,placeholder,2.0,50.0,45.0,Broadcasting,30.0,18.0,21.0,35.0,Broadcasting,machine,2022-11-15,21854445181817.0,2022-11-15,machine,25.0,40.0,plowed_in_soil,0.625,True,False,True,False,True,False,False,True,True,True,True,True,placeholder,False,False,False,False,False,False,False,False,True,False,False,False,True,1100
Vaishali,Mahua,5.0,5.0,2022-06-26,4.0,Manual_PuddledRandom,2022-06-02,2022-07-10,1.0,1.0,Boring,Diesel,200.0,1.0,50.0,1.0,SoilApplied,3.0,6.0,10.36,Broadcasting,6.0,24.0,4.0,65.0,Broadcasting,hand,2022-11-01,400.0,2022-11-16,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,160
Vaishali,Mahua,20.0,20.0,2022-07-10,4.0,Manual_PuddledRandom,2022-06-12,2022-07-17,2.0,9.0,Boring,Electric,2000.0,2.0,1204.0,1.0,SoilApplied,3.0,40.0,40.0,Broadcasting,40.0,30.0,40.0,65.0,Broadcasting,hand,2022-11-01,200.0,2022-11-10,hand,30.0,10.0,plowed_in_soil,0.9090909090909092,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1800
Jamui,Khaira,20.0,15.0,2022-07-24,4.0,Manual_PuddledLine,2022-07-05,2022-07-28,1.0,3.0,Boring,Diesel,300.0,2.0,9854543.0,2.0,SoilApplied,3.0,10.0,0.7881134071111011,Broadcasting,10.0,25.0,10.0,63.0,Broadcasting,hand,2022-12-02,900.0,2022-12-23,hand,22.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,900
Nalanda,Noorsarai,20.0,20.0,2022-07-20,3.0,Manual_PuddledRandom,2022-06-10,2022-07-24,2.0,3.0,Boring,Electric,200.0,5.0,4.0,1150.0,placeholder,2.0,7.0,15.0,Broadcasting,10.0,35.0,30.0,10.0,Broadcasting,hand,2022-10-13,500.0,2023-01-05,machine,22.0,10.0,plowed_in_soil,0.15625,True,False,True,False,False,False,False,False,False,False,False,False,True,False,placeholder,placeholder,False,False,False,False,False,True,False,False,False,True,400
Jamui,Khaira,36.0,32.0,2022-07-25,4.0,Manual_PuddledLine,2022-07-02,2022-07-30,1.0,3.0,Boring,Diesel,250.0,3.0,0.0,2.0,SoilApplied,3.0,13.0,10.0,Broadcasting,13.0,23.0,13.0,63.0,Broadcasting,hand,2022-12-01,1600.0,2022-12-22,hand,23.0,10.0,plowed_in_soil,0.5909090909090909,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1600
Vaishali,Mahua,20.0,10.0,2022-06-09,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,2.0,Boring,Diesel,400.0,2.0,2.0,1.0,Broadcasting,3.0,6.0,12.0,Broadcasting,6.0,25.0,6.0,45.0,Broadcasting,hand,2022-10-20,600.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6
Nalanda,Rajgir,30.0,30.0,2022-06-09,6.0,Manual_PuddledRandom,2022-06-09,2022-07-09,1.0,23.0,Boring,Electric,100.0,2.0,500.0,3550363636364.0,Broadcasting,2.0,6.0,6.0,Broadcasting,6.0,23.0,15.0,59.0,Broadcasting,hand,2022-03-04,325.0,2022-11-08,hand,22.0,10.0,plowed_in_soil,0.15625,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,300
Jamui,Khaira,40.0,30.0,2022-07-23,3.0,Manual_PuddledRandom,2022-07-01,2022-07-28,3.0,2.0,Canal,Electric,200.0,3.0,400.0,1.0,SoilApplied,3.0,4.0,28.5,Broadcasting,6.0,27.0,8.0,62.0,Broadcasting,hand,2022-11-08,200.0,2022-12-02,hand,25.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,320
Vaishali,Mahua,5.0,4.0,2022-07-02,5.0,Manual_PuddledRandom,2022-07-04,2022-07-30,2.0,3.0,TubeWell,Electric,450.0,2.0,70.0,5.0,SoilApplied,3.0,18.0,3003.0,SoilApplied,6.0,40.0,6.0,70.0,Broadcasting,hand,2022-11-23,600.0,2022-11-23,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,400
Jamui,Khaira,10.0,10.0,2022-07-17,4.0,Manual_PuddledRandom,2022-07-27,2022-08-24,3.0,1.0,Canal,placeholder,150.0,3.0,1.0,3.0,SoilApplied,3.0,6.0,8.0,Broadcasting,6.0,22.0,4.0,60.0,Broadcasting,hand,2022-12-05,130.0,2022-12-15,machine,28.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,240
Gaya,Wazirganj,15.0,15.0,2022-07-22,4.0,Manual_PuddledRandom,2022-06-29,2022-07-23,3.0,4.0,Boring,Electric,50.0,2.0,3.0,4.0,SoilApplied,2.0,5.0,5.0,Broadcasting,10.0,25.0,8.0,100.0,Broadcasting,hand,2022-11-12,100.0,2022-11-19,machine,30.0,10.0,plowed_in_soil,0.1481481481481481,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,300
Jamui,Jamui,15.0,12.0,2022-06-30,4.0,Manual_PuddledRandom,2022-07-21,2022-08-15,4.0,4.0,Boring,Electric,400.0,1.0,5.0,4.0,Broadcasting,2.0,15.0,15.0,Broadcasting,8.0,8.0,7.0,55.0,Broadcasting,hand,2022-11-13,250.0,2023-02-08,machine,27.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,480
Jamui,Khaira,30.0,30.0,2022-07-15,4.0,Manual_PuddledRandom,2022-06-29,2022-07-24,4.0,2.0,Canal,placeholder,400.0,5.0,2.0,500.0,SoilApplied,3.0,9.0,0.685518591559227,Broadcasting,12.0,25.0,9.0,60.0,Broadcasting,hand,2022-11-08,150.0,2022-12-16,machine,25.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,540
Jamui,Khaira,21.0,16.0,2022-07-22,4.0,Manual_PuddledLine,2022-07-04,2022-07-28,1.0,3.0,Boring,Diesel,300.0,2.0,2.0,3.0,SoilApplied,3.0,12.0,,Broadcasting,12.0,25.0,12.0,65.0,Broadcasting,hand,2022-12-01,1200.0,2022-12-23,hand,22.0,10.0,plowed_in_soil,0.6363636363636364,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1300
Vaishali,Chehrakala,6.0,6.0,2022-07-22,2.0,Manual_PuddledRandom,2022-07-21,2022-08-14,2.0,1.0,Boring,Electric,150.0,2.0,1.0,1.0,SoilApplied,2.0,4.0,4.0,Broadcasting,4.0,15.0,4.0,25.0,Broadcasting,hand,2022-10-22,300.0,2022-10-29,hand,27.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,120
Nalanda,Rajgir,20.0,20.0,2022-07-20,6.0,LineSowingAfterTillage,2022-07-04,2022-07-24,500.0,5.0,Boring,Electric,250.0,4.0,20.0,200.0,SoilApplied,2.0,20.0,10.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,2022-11-25,250.0,2022-12-10,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,2.0 SeedlingsPerPit,placeholder,placeholder,False,placeholder,False,False,False,False,False,False,True,False,False,False,True,400
Jamui,Jamui,10.0,10.0,2022-07-23,4.0,Manual_PuddledRandom,2022-06-16,2022-07-27,4.0,3.0,Boring,Electric,500.0,3.0,3.0,2.0,Broadcasting,3.0,2.0,3.0,Broadcasting,2.0,3.0,1.0,60.0,Broadcasting,hand,2022-11-25,90.0,2023-02-04,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True,400
Nalanda,Rajgir,70.0,70.0,2022-06-26,4.0,LineSowingAfterTillage,2022-06-30,2022-08-01,2.0,6.0,Canal,Electric,500.0,4.0,100.0,6.0,RootApplication,2.0,20.0,10.0,Broadcasting,20.0,40.0,10.0,40.0,Broadcasting,machine,2022-12-02,100.0,2022-12-05,machine,28.0,40.0,plowed_in_soil,0.3125,False,False,True,False,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,True,False,placeholder,placeholder,False,False,False,False,False,True,False,False,False,True,560
Nalanda,Rajgir,30.0,30.0,2022-07-07,6.0,Manual_PuddledLine,2022-06-15,2022-07-20,1.0,200.0,Boring,Electric,200.0,2.0,33.0,20.0,SoilApplied,2.0,12.0,5.0,Broadcasting,12.0,26.0,12.0,65.0,Broadcasting,hand,2022-12-08,500.0,2023-03-10,machine,25.0,10.0,plowed_in_soil,0.25,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,550
Nalanda,Noorsarai,30.0,30.0,2022-07-20,3.0,Manual_PuddledRandom,2022-06-22,2022-07-22,3.0,4.0,Boring,Electric,160.0,2.0,3.0,3.0,placeholder,2.0,8.0,16.0,Broadcasting,24.0,28.0,12.0,58.0,Broadcasting,hand,2022-11-15,90.0,2023-01-20,machine,26.0,10.0,plowed_in_soil,0.25,False,False,True,True,True,False,False,True,True,True,True,True,True,False,placeholder,False,placeholder,False,False,False,False,True,False,False,False,True,400
