,District,Block,CultLand,CropCultLand,CropTillageDepth,CropEstMethod,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_hand_rent,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,CropTillageDateYear,CropTillageDateDayOfYearSin,CropTillageDateDayOfYearCos,RcNursEstDateYear,RcNursEstDateDayOfYearSin,RcNursEstDateDayOfYearCos,SeedingSowingTransplantingYear,SeedingSowingTransplantingDayOfYearSin,SeedingSowingTransplantingDayOfYearCos,Harv_dateYear,Harv_dateDayOfYearSin,Harv_dateDayOfYearCos,Threshing_dateYear,Threshing_dateDayOfYearSin,Threshing_dateDayOfYearCos,Yield,LandPreparationMethod,NursDetFactor,TransDetFactor,OrgFertilizers,CropbasalFerts,FirstTopDressFert
783,Jamui,Jamui,15.0,15.0,5.0,Manual_PuddledLine,1.0,1.0,Boring,Electric,300.0,1.0,1.0,,SoilApplied,3.0,15.0,15.0,Broadcasting,15.0,25.0,15.0,75.0,Broadcasting,hand,600.0,machine,23.0,10.0,plowed_in_soil,0.15625,2022.0,-0.3294084822245302,-0.9441875088341994,2022.0,-0.0602132773657927,-0.9981855344718586,2022.0,-0.3456123126707333,-0.973118337233262,2022.0,-0.594726686960764,0.6254105729852457,2022.0,-0.1202080448993527,0.6648553979642867,300.0,TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,Urea,Urea
784,Nalanda,Rajgir,6.0,7.0,5.0,Manual_PuddledRandom,3.0,8.0,Boring,Electric,500.0,2.0,4.0,,Broadcasting,2.0,,,SoilApplied,13.0,25.0,,60.0,Broadcasting,hand,1200.0,hand,28.0,10.0,plowed_in_soil,0.21875,2022.0,-0.3131070409358267,-0.9497178427914316,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,-0.6994583270516471,0.4366512319560638,2022.0,-0.1372787721132651,0.9711000518829505,1200.0,TractorPlough,IrrigWaterAvailability,IrrigWaterAvailability,Ganaura,NPK NPKS Other SSP Urea,Urea
785,Nalanda,Rajgir,60.0,60.0,5.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,200.0,3.0,3.0,,SoilApplied,2.0,10.0,10.0,Broadcasting,10.0,35.0,,,Broadcasting,hand,200.0,hand,26.0,10.0,plowed_in_soil,0.625,2022.0,-0.3935902766564664,-0.9192859697186104,2022.0,0.2802306751992158,-0.9549667548552552,2022.0,-0.0258184402271323,-0.99907411510223,2022.0,-0.780295851070776,0.7146733860429608,2022.0,-0.154308820664281,0.928114031744,324.0,TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,Urea,Urea
786,Vaishali,Mahua,12.0,12.0,5.0,Manual_PuddledRandom,3.0,8.0,Boring,Diesel,250.0,2.0,,,SoilApplied,3.0,,10.0,Broadcasting,2.0,22.0,2.0,73.0,Broadcasting,hand,300.0,hand,30.0,10.0,plowed_in_soil,0.22727272727273,2022.0,-0.0258184402271323,-0.9996666485105112,2022.0,0.077386479233463,-0.9970011699250152,2022.0,-0.0945367498171993,-0.99167731989929,2022.0,-0.5808002734538014,0.6118864012687242,2022.0,-0.594726686960764,0.9787400799669153,425.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,,Urea,Urea
787,Vaishali,Chehrakala,10.0,10.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,400.0,2.0,3.0,,SoilApplied,2.0,8.0,8.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,200.0,hand,25.0,10.0,plowed_in_soil,0.27272727272727,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.3294084822245302,-0.9441875088341994,2022.0,-0.8013610881746769,0.8039279618328208,2022.0,-0.5667017562911184,0.9668478136052772,750.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,Urea,Urea
788,Nalanda,Rajgir,32.0,36.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,,2.0,1.0,,SoilApplied,2.0,15.0,15.0,Broadcasting,15.0,35.0,,,Broadcasting,hand,500.0,hand,25.0,10.0,plowed_in_soil,0.625,2022.0,-0.3617137307297674,-0.9322892131745134,2022.0,0.1966728897935764,-0.980469160361632,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,-0.5808002734538014,0.8239230057575536,2022.0,-0.0344216116227458,0.9905324521322229,4.0,FourWheelTracRotavator TractorPlough WetTillagePuddling,,IrrigWaterAvailability,Ganaura,Urea,Urea
789,Vaishali,Mahua,20.0,10.0,4.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,300.0,4.0,,,,2.0,15.0,15.0,Broadcasting,15.0,15.0,,,Broadcasting,hand,900.0,machine,27.0,10.0,plowed_in_soil,0.0909090909090909,2022.0,-0.3131070409358267,-0.980469160361632,2022.0,0.1116590071216951,-0.993746580436178,2022.0,-0.4093559588156211,-0.9497178427914316,2022.0,-0.9455963874271428,0.3253420847119795,2023.0,0.1882267098432442,0.9821256058680006,550.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability LabourAvailability SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura Ghanajeevamrit PoultryManure Pranamrit VermiCompost,,Urea
790,Nalanda,Rajgir,60.0,60.0,4.0,Manual_PuddledRandom,1.0,12.0,Boring,Electric,400.0,2.0,,,Broadcasting,2.0,15.0,,Broadcasting,10.0,40.0,,,Broadcasting,hand,1200.0,machine,30.0,10.0,plowed_in_soil,0.1111111111111111,2022.0,0.3456123126707335,-0.9383773917408642,2022.0,-0.0258184402271323,-0.9996666485105112,2022.0,-0.2303056702306119,-0.9123747579707274,2022.0,-0.970063921851507,0.5842981736283683,2022.0,-0.9141279881853336,0.4054257283599973,8000.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability LabourAvailability PreMonsoonShowers,IrrigWaterAvailability LaborAvailability SeedlingAge,,,Urea
791,Nalanda,Rajgir,100.0,100.0,4.0,Manual_PuddledRandom,1.0,5.0,Boring,Electric,,2.0,,,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,100.0,machine,30.0,10.0,plowed_in_soil,0.13636363636364,2022.0,-0.3131070409358267,-0.9497178427914316,2022.0,0.1797665857255624,-0.9769384927771816,2022.0,-0.1287481774525806,-0.993746580436178,2022.0,-0.8758917051442433,0.5560174366570446,2022.0,-0.7469720876965551,0.6648553979642867,10.0,TractorPlough,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,,Urea,Urea
792,Nalanda,Rajgir,80.0,80.0,4.0,LineSowingAfterTillage,,9.0,Boring,Electric,,5.0,1.0,,SoilApplied,2.0,10.0,10.0,Broadcasting,10.0,25.0,15.0,60.0,Broadcasting,hand,100.0,machine,28.0,10.0,plowed_in_soil,0.22727272727273,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,0.1966728897935764,-0.9497178427914316,2022.0,-0.1966728897935762,-0.980469160361632,2022.0,-0.7469720876965551,0.726607524768565,2022.0,-0.154308820664281,0.9880226656636976,300.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,Urea,Urea
793,Vaishali,Chehrakala,30.0,30.0,3.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,200.0,3.0,1.0,2.0,SoilApplied,3.0,6.0,,Broadcasting,6.0,30.0,6.0,63.0,Broadcasting,hand,300.0,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,2022.0,-0.3777079652039646,-0.9497178427914316,2022.0,0.48627270710869,-0.8738071036110808,2022.0,-0.6287628145958345,-0.7554933140726804,2022.0,-0.8498170915275277,0.6387494220515268,2022.0,-0.0688024268023206,0.998666816288476,400.0,FourWheelTracRotavator TractorPlough WetTillagePuddling,IrrigWaterAvailability,IrrigWaterAvailability RainArrival SeedlingAge,Ganaura,,Urea
794,Gaya,Gurua,25.0,25.0,4.0,Manual_PuddledRandom,2.0,,,,,,1.0,,SoilApplied,2.0,8.0,8.0,Broadcasting,8.0,32.0,,,Broadcasting,hand,85.0,machine,25.0,10.0,plowed_in_soil,0.22727272727273,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.2802306751992158,-0.9599326896597448,2022.0,-0.4093559588156211,-0.9123747579707274,2022.0,-0.5667017562911184,0.6648553979642867,2022.0,-0.7116566222817751,0.6648553979642867,400.0,TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,Urea,Urea
795,Nalanda,Rajgir,10.0,10.0,3.0,Manual_PuddledRandom,4.0,5.0,Boring,Diesel,600.0,2.0,,,,2.0,10.0,,Broadcasting,10.0,42.0,,,Broadcasting,hand,900.0,hand,27.0,10.0,plowed_in_soil,0.3125,2022.0,-0.0773864792334632,-0.9970011699250152,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.3777079652039646,-0.973118337233262,2022.0,-0.8311706263658079,0.5702422926917867,2022.0,-0.2553532951161881,0.8239230057575536,400.0,FourWheelTracRotavator TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability SeedlingAge,Ganaura Ghanajeevamrit PoultryManure Pranamrit VermiCompost,,Urea
796,Jamui,Jamui,20.0,20.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,50.0,3.0,1.0,3.0,Broadcasting,3.0,2.0,,Broadcasting,2.0,45.0,2.0,60.0,Broadcasting,hand,900.0,machine,30.0,10.0,plowed_in_soil,0.5909090909090909,2022.0,-0.4711595076738639,-0.8820480249558537,2022.0,0.1797665857255624,-0.9893142039703664,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,-0.7469720876965551,0.5123714121284235,2022.0,-0.6354323008901775,0.8609610158889945,255.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability LabourAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,,Urea
797,Nalanda,Rajgir,10.0,10.0,5.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,100.0,4.0,,,SoilApplied,2.0,10.0,,Broadcasting,10.0,40.0,,,Broadcasting,hand,600.0,machine,30.0,10.0,plowed_in_soil,0.18181818181818,2022.0,-0.1116590071216944,-0.993746580436178,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.3131070409358267,-0.9383773917408642,2022.0,-0.594726686960764,0.7829801036770625,2022.0,-0.154308820664281,0.9668478136052772,800.0,TractorPlough,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,,,Urea
798,Vaishali,Mahua,30.0,30.0,5.0,Manual_PuddledRandom,2.0,2.0,Boring,Diesel,150.0,2.0,,,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,100.0,hand,29.0,10.0,plowed_in_soil,0.1818181818181818,2022.0,-0.3456123126707333,-0.9192859697186104,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.3935902766564664,-0.9646141756912436,2022.0,-0.7909456567567774,0.8239230057575536,2022.0,0.1882267098432442,0.8609610158889945,160.0,FourWheelTracRotavator TractorPlough,,,,Urea,Urea
799,Gaya,Gurua,26.0,15.0,4.0,Manual_PuddledRandom,2.0,1.0,Boring,Electric,150.0,3.0,,,SoilApplied,2.0,,,Broadcasting,2.0,25.0,1.0,63.0,Broadcasting,hand,150.0,hand,26.0,10.0,plowed_in_soil,0.125,2022.0,-0.455906693508459,-0.92592477719385,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.1797665857255621,-0.9837092937736098,2022.0,-0.4937755501599774,0.8039279618328208,2022.0,-0.1372787721132651,0.9226395488404876,650.0,TractorPlough,,,,,Urea
800,Nalanda,Rajgir,30.0,30.0,5.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,300.0,1.0,1.0,,Broadcasting,2.0,1.0,,Broadcasting,2.0,30.0,,,Broadcasting,hand,600.0,machine,28.0,10.0,plowed_in_soil,0.25,2022.0,-0.2135209154397959,-0.9769384927771816,2022.0,0.2135209154397961,-0.9769384927771816,2022.0,-0.3131070409358267,-0.9383773917408642,2022.0,-0.5808002734538014,0.7383263540031063,2022.0,-0.154308820664281,0.9998518392091162,600.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,,Urea
801,Nalanda,Rajgir,18.0,18.0,4.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,500.0,2.0,3.0,2.0,SoilApplied,3.0,8.0,,Broadcasting,8.0,25.0,8.0,60.0,Broadcasting,hand,200.0,machine,30.0,10.0,plowed_in_soil,0.46875,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,-0.008606996888688,-0.9996666485105112,2022.0,-0.3777079652039646,-0.9123747579707274,2022.0,-0.5667017562911184,0.749826401204568,2022.0,-0.594726686960764,0.9821256058680006,320.0,TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,,Urea
802,Jamui,Jamui,15.0,15.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,400.0,2.0,2.0,,SoilApplied,2.0,8.0,8.0,Broadcasting,8.0,28.0,,,Broadcasting,hand,100.0,hand,30.0,10.0,plowed_in_soil,0.9090909090909092,2022.0,-0.0602132773657927,-0.9996666485105112,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.1797665857255621,-0.9866579328916572,2022.0,-0.9455963874271428,0.3253420847119795,2022.0,-0.9141279881853336,0.3253420847119795,350.0,FourWheelTracRotavator TractorPlough,,,Ganaura,,Urea
803,Nalanda,Rajgir,10.0,10.0,5.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,400.0,2.0,,,,2.0,12.0,,Broadcasting,12.0,43.0,,,Broadcasting,hand,1500.0,machine,28.0,10.0,plowed_in_soil,0.2272727272727273,2022.0,-0.2303056702306119,-0.9192859697186104,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.5012418134457756,-0.8653072543632061,2022.0,-0.8214765533024145,0.8039279618328208,2022.0,-0.9141279881853336,0.5702422926917867,300.0,,IrrigWaterAvailability LabourAvailability PreMonsoonShowers,IrrigWaterAvailability SeedlingAge,Ganaura Ghanajeevamrit PoultryManure Pranamrit VermiCompost,,Urea
804,Nalanda,Noorsarai,20.0,20.0,6.0,Manual_PuddledRandom,1.0,8.0,Boring,Electric,100.0,4.0,,,,2.0,6.0,,Broadcasting,9.0,23.0,,,Broadcasting,hand,600.0,machine,30.0,10.0,plowed_in_soil,0.1851851851851852,2022.0,-0.0430222330045303,-0.99907411510223,2022.0,0.1797665857255624,-0.9866579328916572,2022.0,-0.8263541987239095,-0.7554933140726804,2022.0,-0.6354323008901775,0.8140460935082175,2022.0,-0.154308820664281,0.9668478136052772,390.0,FourWheelTracRotavator TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura Ghanajeevamrit PoultryManure Pranamrit VermiCompost,,Urea
805,Jamui,Khaira,10.0,10.0,3.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,500.0,2.0,4.0,1.0,SoilApplied,2.0,,20.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,750.0,machine,30.0,10.0,plowed_in_soil,0.25,2022.0,-0.5307300481619331,-0.9549667548552552,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,-0.4405187843504952,-0.8900275764346766,2022.0,-0.8115390590073611,0.6387494220515268,2023.0,-0.2386727660059499,0.9852201067560606,300.0,FourWheelTracRotavator TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,Urea,Urea
806,Vaishali,Mahua,7.0,8.0,6.0,Manual_PuddledRandom,2.0,5.0,Boring,Diesel,200.0,5.0,,2.0,SoilApplied,3.0,5.0,,Broadcasting,5.0,25.0,,55.0,Broadcasting,hand,560.0,machine,25.0,10.0,plowed_in_soil,0.3125,2022.0,-0.3456123126707333,-0.9123747579707274,2022.0,0.1116590071216951,-0.9970011699250152,2022.0,-0.2470221804809352,-0.9690098257244064,2022.0,-0.8214765533024145,0.5270777086423724,2022.0,-0.1372787721132651,0.9880226656636976,320.0,FourWheelTracRotavator TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,,,Urea
807,Vaishali,Chehrakala,8.0,8.0,4.0,Manual_PuddledRandom,3.0,5.0,Boring,Electric,200.0,5.0,,,,2.0,,5.0,Broadcasting,2.0,25.0,,,Broadcasting,hand,120.0,machine,25.0,10.0,plowed_in_soil,0.18181818181818,2022.0,-0.1116590071216944,-0.9970011699250152,2022.0,0.2303056702306122,-0.980469160361632,2022.0,-0.5012418134457756,-0.8653072543632061,2022.0,-0.4937755501599774,0.6387494220515268,2023.0,-0.2051044998686192,0.749826401204568,200.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability,IrrigWaterAvailability LaborAvailability,Ganaura Ghanajeevamrit PoultryManure Pranamrit VermiCompost,,Urea
808,Gaya,Wazirganj,20.0,15.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,300.0,2.0,1.0,,SoilApplied,2.0,8.0,,Broadcasting,8.0,45.0,,63.0,Broadcasting,hand,100.0,hand,29.0,10.0,plowed_in_soil,0.045454545454545,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,-0.0258184402271323,-0.9996666485105112,2022.0,-0.3617137307297674,-0.9322892131745134,2022.0,-0.9338372288229252,0.5270777086423724,2022.0,-0.8996308696522434,0.3253420847119795,318.0,FourWheelTracRotavator TractorPlough,,,Ganaura,,Urea
809,Nalanda,Rajgir,20.0,20.0,5.0,Manual_PuddledRandom,2.0,1.0,Boring,Electric,250.0,2.0,,5.0,SoilApplied,2.0,10.0,10.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,500.0,machine,27.0,10.0,plowed_in_soil,0.1875,2022.0,-0.0258184402271323,-0.9996666485105112,2022.0,0.2802306751992158,-0.9549667548552552,2022.0,-0.1287481774525806,-0.99167731989929,2022.0,-0.8013610881746769,0.8140460935082175,2022.0,-0.1882267098432439,0.9413173175128472,200.0,FourWheelTracRotavator TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,,Urea,Urea
810,Jamui,Khaira,32.0,32.0,4.0,Manual_PuddledRandom,2.0,1.0,Boring,Electric,80.0,1.0,,,,2.0,10.0,,Broadcasting,10.0,15.0,,,Broadcasting,hand,120.0,machine,25.0,10.0,plowed_in_soil,0.2272727272727273,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,0.1797665857255624,-0.9837092937736096,2022.0,-0.3777079652039646,-0.9441875088341994,2022.0,-0.7694148268839381,0.6387494220515268,2022.0,-0.7583058084785625,0.9523775757303972,140.0,TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura Ghanajeevamrit PoultryManure Pranamrit VermiCompost,,Urea
811,Nalanda,Noorsarai,20.0,20.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,600.0,2.0,2.0,,SoilApplied,3.0,,6.0,Broadcasting,6.0,25.0,6.0,65.0,Broadcasting,hand,400.0,hand,28.0,10.0,plowed_in_soil,0.46875,2022.0,-0.1116590071216944,-0.9955213724144752,2022.0,0.1116590071216951,-0.99167731989929,2022.0,-0.2135209154397959,-0.9769384927771816,2022.0,-0.8214765533024145,0.5702422926917867,2022.0,-0.2553532951161881,0.9668478136052772,400.0,FourWheelTracRotavator TractorPlough WetTillagePuddling,IrrigWaterAvailability,,Ganaura,Urea,Urea
812,Gaya,Gurua,20.0,20.0,4.0,Manual_PuddledRandom,1.0,3.0,Boring,Electric,300.0,3.0,4.0,,Broadcasting,2.0,6.0,,Broadcasting,12.0,45.0,12.0,45.0,Broadcasting,hand,600.0,hand,25.0,10.0,plowed_in_soil,0.2272727272727273,2022.0,-0.4093559588156211,-0.9497178427914316,2022.0,0.48627270710869,-0.8653072543632061,2022.0,-0.3456123126707333,-0.9441875088341994,2022.0,-0.9141279881853336,0.2428497220959358,2022.0,-0.8758917051442433,0.3253420847119795,300.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,,Urea
813,Nalanda,Rajgir,30.0,25.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,500.0,3.0,3.0,,SoilApplied,2.0,15.0,15.0,Broadcasting,30.0,40.0,,,Broadcasting,hand,200.0,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,2022.0,-0.0602132773657927,-0.9981855344718586,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.455906693508459,-0.8900275764346766,2022.0,-0.7909456567567774,0.4366512319560638,2022.0,-0.7116566222817751,0.5981809144059159,360.0,FourWheelTracRotavator TractorPlough,,,Ganaura,Urea,Urea
814,Nalanda,Rajgir,20.0,20.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,,2.0,4.0,,Broadcasting,3.0,8.0,8.0,Broadcasting,6.0,30.0,6.0,62.0,Broadcasting,hand,100.0,machine,25.0,10.0,plowed_in_soil,0.2727272727272727,2022.0,-0.3935902766564664,-0.9123747579707274,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.455906693508459,-0.828770087174504,2022.0,-0.7694148268839381,0.6387494220515268,2023.0,-0.0516196672232541,0.998666816288476,375.0,FourWheelTracRotavator TractorPlough WetTillagePuddling,IrrigWaterAvailability SeedAvailability,IrrigWaterAvailability RainArrival SeedlingAge,Ganaura,Urea,Urea
815,Gaya,Wazirganj,30.0,35.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,300.0,3.0,,,SoilApplied,2.0,8.0,,Broadcasting,8.0,28.0,,75.0,Broadcasting,hand,1200.0,hand,30.0,10.0,plowed_in_soil,0.18181818181818,2022.0,0.3456123126707335,-0.973118337233262,2022.0,0.0945367498171991,-0.9970011699250152,2022.0,-0.3935902766564664,-0.9192859697186104,2022.0,-0.6084768701151264,0.6387494220515268,2022.0,-0.6994583270516471,0.7829801036770625,560.0,TractorPlough WetTillagePuddling,PreMonsoonShowers,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,,,Urea
816,Jamui,Jamui,15.0,15.0,4.0,Manual_PuddledRandom,1.0,1.0,Boring,Diesel,600.0,3.0,3.0,1.0,Broadcasting,2.0,20.0,,Broadcasting,25.0,25.0,,,Broadcasting,hand,1600.0,machine,25.0,10.0,plowed_in_soil,0.4545454545454545,2022.0,-0.6287628145958345,-0.9322892131745134,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,-0.2470221804809352,-0.9690098257244064,2022.0,-0.7694148268839381,0.5981809144059159,2022.0,-0.1882267098432439,0.9880226656636976,1600.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability PreMonsoonShowers,IrrigWaterAvailability RainArrival SeedlingAge,Ganaura,,Urea
817,Gaya,Gurua,25.0,25.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,100.0,3.0,1.0,,SoilApplied,2.0,,,Broadcasting,10.0,28.0,,,Broadcasting,hand,300.0,machine,30.0,10.0,plowed_in_soil,0.13636363636364,2022.0,-0.3294084822245302,-0.980469160361632,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.3617137307297674,-0.9599326896597444,2022.0,-0.9741004551724206,0.4520722039323037,2022.0,-0.2386727660059499,0.9927487224577402,330.0,TractorPlough,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,,Urea
818,Gaya,Gurua,15.0,15.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,1000.0,2.0,5.0,,SoilApplied,2.0,10.0,10.0,Broadcasting,6.0,25.0,,,Broadcasting,hand,1000.0,machine,30.0,10.0,plowed_in_soil,0.15625,2022.0,-0.3131070409358267,-0.9646141756912436,2022.0,0.1797665857255624,-0.9893142039703664,2022.0,-0.3131070409358267,-0.9383773917408642,2022.0,-0.7694148268839381,0.6387494220515268,2022.0,-0.0859647987374464,0.7025274741691566,900.0,FourWheelTracRotavator TractorPlough,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,Urea,Urea
819,Jamui,Jamui,20.0,20.0,3.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,200.0,3.0,2.0,2.0,Broadcasting,3.0,9.0,,Broadcasting,9.0,28.0,9.0,40.0,Broadcasting,hand,900.0,machine,30.0,10.0,plowed_in_soil,0.625,2022.0,-0.1116590071216944,-0.993746580436178,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,-0.455906693508459,-0.8900275764346766,2022.0,-0.6994583270516471,0.6387494220515268,2023.0,-0.6744436188329457,0.7025274741691566,750.0,FourWheelTracRotavator TractorPlough WetTillagePuddling,IrrigWaterAvailability LabourAvailability PreMonsoonShowers SeedAvailability,IrrigWaterAvailability LaborAvailability RainArrival SeedlingAge,Ganaura,,Urea
